PDF_Page,Province,District,Item,Year,area_000_hectares,production_000_tonnes,hg/ha_yield
174,Punjab ,Lahore,Tobacco,1985-86,40,52,1300
174,Punjab ,Lahore,Tobacco,1986-87,211,273,1293.838863
174,Punjab ,Lahore,Tobacco,1987-88,425,509,1197.647059
174,Punjab ,Lahore,Tobacco,1988-89,417,500,1199.040767
174,Punjab ,Lahore,Tobacco,1989-90,405,373,920.9876543
174,Punjab ,Lahore,Tobacco,1990-91,506,467,922.9249012
174,Punjab ,Lahore,Tobacco,1991-92,516,500,968.9922481
174,Punjab ,Lahore,Tobacco,1992-93,526,485,922.0532319
174,Punjab ,Lahore,Tobacco,1993-94,546,605,1108.058608
174,Punjab ,Lahore,Tobacco,1994-95,519,598,1152.2158
174,Punjab ,Lahore,Tobacco,1995-96,506,513,1013.833992
174,Punjab ,Lahore,Tobacco,1996-97,531,551,1037.664783
174,Punjab ,Lahore,Tobacco,1997-98,540,548,1014.814815
174,Punjab ,Lahore,Tobacco,1998-99,544,565,1038.602941
174,Punjab ,Lahore,Tobacco,1999-00,506,513,1013.833992
174,Punjab ,Lahore,Tobacco,2000-01,496,503,1014.112903
174,Punjab ,Lahore,Tobacco,2001-02,502,509,1013.944223
174,Punjab ,Lahore,Tobacco,2002-03,465,386,830.1075269
174,Punjab ,Lahore,Tobacco,2003-04,405,355,876.5432099
174,Punjab ,Lahore,Tobacco,2004-05,323,299,925.6965944
174,Punjab ,Lahore,Tobacco,2005-06,334,331,991.0179641
174,Punjab ,Lahore,Tobacco,2006-07,323,320,990.7120743
174,Punjab ,Lahore,Tobacco,2007-08,335,336,1002.985075
174,Punjab ,Lahore,Tobacco,2008-09,328,323,984.7560976
174,Punjab ,Okara,Tobacco,1981-82,1093,1512,1383.348582
174,Punjab ,Okara,Tobacco,1982-83,688,952,1383.72093
174,Punjab ,Okara,Tobacco,1983-84,1070,1480,1383.17757
174,Punjab ,Okara,Tobacco,1984-85,1078,1491,1383.116883
174,Punjab ,Okara,Tobacco,1985-86,1538,2128,1383.615085
174,Punjab ,Okara,Tobacco,1986-87,1546,2424,1567.917206
174,Punjab ,Okara,Tobacco,1987-88,1453,2010,1383.344804
174,Punjab ,Okara,Tobacco,1988-89,1538,2128,1383.615085
174,Punjab ,Okara,Tobacco,1989-90,1011,1138,1125.6182
174,Punjab ,Okara,Tobacco,1990-91,1214,1423,1172.158155
174,Punjab ,Okara,Tobacco,1991-92,1295,1567,1210.03861
174,Punjab ,Okara,Tobacco,1992-93,1416,1714,1210.451977
174,Punjab ,Okara,Tobacco,1993-94,1295,1792,1383.783784
174,Punjab ,Okara,Tobacco,1994-95,1081,1695,1567.992599
174,Punjab ,Okara,Tobacco,1995-96,341,534,1565.982405
174,Punjab ,Okara,Tobacco,1996-97,554,1023,1846.570397
174,Punjab ,Okara,Tobacco,1997-98,693,1300,1875.901876
174,Punjab ,Okara,Tobacco,1998-99,696,1320,1896.551724
174,Punjab ,Okara,Tobacco,1999-00,692,1300,1878.612717
174,Punjab ,Okara,Tobacco,2000-01,607,1142,1881.383855
174,Punjab ,Okara,Tobacco,2001-02,619,1166,1883.68336
174,Punjab ,Okara,Tobacco,2002-03,468,815,1741.452991
174,Punjab ,Okara,Tobacco,2003-04,445,779,1750.561798
174,Punjab ,Okara,Tobacco,2004-05,393,657,1671.755725
174,Punjab ,Okara,Tobacco,2005-06,425,706,1661.176471
174,Punjab ,Okara,Tobacco,2006-07,446,748,1677.130045
174,Punjab ,Okara,Tobacco,2007-08,344,552,1604.651163
174,Punjab ,Okara,Tobacco,2008-09,340,551,1620.588235
174,Punjab ,Pakpattan,Tobacco,1981-82,0,0,0
174,Punjab ,Pakpattan,Tobacco,1982-83,0,0,0
174,Punjab ,Pakpattan,Tobacco,1983-84,0,0,0
174,Punjab ,Pakpattan,Tobacco,1984-85,0,0,0
174,Punjab ,Pakpattan,Tobacco,1985-86,0,0,0
174,Punjab ,Pakpattan,Tobacco,1986-87,0,0,0
174,Punjab ,Pakpattan,Tobacco,1987-88,0,0,0
174,Punjab ,Pakpattan,Tobacco,1988-89,0,0,0
174,Punjab ,Pakpattan,Tobacco,1989-90,0,0,0
174,Punjab ,Pakpattan,Tobacco,1990-91,0,0,0
174,Punjab ,Pakpattan,Tobacco,1991-92,243,336,1382.716049
174,Punjab ,Pakpattan,Tobacco,1992-93,263,364,1384.030418
174,Punjab ,Pakpattan,Tobacco,1993-94,283,340,1201.413428
174,Punjab ,Pakpattan,Tobacco,1994-95,445,534,1200
174,Punjab ,Pakpattan,Tobacco,1995-96,364,437,1200.549451
174,Punjab ,Pakpattan,Tobacco,1996-97,570,684,1200
174,Punjab ,Pakpattan,Tobacco,1997-98,560,708,1264.285714
174,Punjab ,Pakpattan,Tobacco,1998-99,571,776,1359.019264
174,Punjab ,Pakpattan,Tobacco,1999-00,607,896,1476.112026
174,Punjab ,Pakpattan,Tobacco,2000-01,615,794,1291.056911
174,Punjab ,Pakpattan,Tobacco,2001-02,720,864,1200
174,Punjab ,Pakpattan,Tobacco,2002-03,720,896,1244.444444
174,Punjab ,Pakpattan,Tobacco,2003-04,722,949,1314.404432
174,Punjab ,Pakpattan,Tobacco,2004-05,654,904,1382.262997
174,Punjab ,Pakpattan,Tobacco,2005-06,632,879,1390.822785
174,Punjab ,Pakpattan,Tobacco,2006-07,621,888,1429.951691
174,Punjab ,Pakpattan,Tobacco,2007-08,554,562,1014.440433
174,Punjab ,Pakpattan,Tobacco,2008-09,471,500,1061.571125
174,Punjab ,Sahiwal,Tobacco,1981-82,1861,2575,1383.664696
174,Punjab ,Sahiwal,Tobacco,1982-83,1566,2167,1383.780332
174,Punjab ,Sahiwal,Tobacco,1983-84,3683,5095,1383.383112
174,Punjab ,Sahiwal,Tobacco,1984-85,3642,5039,1383.58045
174,Punjab ,Sahiwal,Tobacco,1985-86,3177,4395,1383.380548
174,Punjab ,Sahiwal,Tobacco,1986-87,3648,5720,1567.982456
174,Punjab ,Sahiwal,Tobacco,1987-88,3238,4777,1475.293391
174,Punjab ,Sahiwal,Tobacco,1988-89,3258,5108,1567.833026
174,Punjab ,Sahiwal,Tobacco,1989-90,2833,3919,1383.339216
174,Punjab ,Sahiwal,Tobacco,1990-91,3237,4479,1383.688601
174,Punjab ,Sahiwal,Tobacco,1991-92,3197,4423,1383.484517
174,Punjab ,Sahiwal,Tobacco,1992-93,3237,4479,1383.688601
174,Punjab ,Sahiwal,Tobacco,1993-94,3480,4494,1291.37931
174,Punjab ,Sahiwal,Tobacco,1994-95,3237,4180,1291.319123
174,Punjab ,Sahiwal,Tobacco,1995-96,3156,4389,1390.684411
174,Punjab ,Sahiwal,Tobacco,1996-97,3157,4149,1314.222363
174,Punjab ,Sahiwal,Tobacco,1997-98,3039,4205,1383.678842
174,Punjab ,Sahiwal,Tobacco,1998-99,3318,4591,1383.664858
174,Punjab ,Sahiwal,Tobacco,1999-00,3282,4995,1521.937843
174,Punjab ,Sahiwal,Tobacco,2000-01,3169,4104,1295.045756
174,Punjab ,Sahiwal,Tobacco,2001-02,3622,4677,1291.275538
174,Punjab ,Sahiwal,Tobacco,2002-03,3620,4507,1245.027624
174,Punjab ,Sahiwal,Tobacco,2003-04,3581,4790,1337.615191
174,Punjab ,Sahiwal,Tobacco,2004-05,3531,4787,1355.706599
174,Punjab ,Sahiwal,Tobacco,2005-06,4164,5761,1383.525456
174,Punjab ,Sahiwal,Tobacco,2006-07,3885,5411,1392.792793
174,Punjab ,Sahiwal,Tobacco,2007-08,3456,4845,1401.909722
174,Punjab ,Sahiwal,Tobacco,2008-09,3648,4710,1291.118421
174,Punjab ,Sheikhupura,Tobacco,1981-82,1344,1859,1383.184524
174,Punjab ,Sheikhupura,Tobacco,1982-83,1002,1339,1336.327345
174,Punjab ,Sheikhupura,Tobacco,1983-84,1002,1293,1290.419162
174,Punjab ,Sheikhupura,Tobacco,1984-85,1611,2080,1291.123526
174,Punjab ,Sheikhupura,Tobacco,1985-86,757,977,1290.620872
174,Punjab ,Sheikhupura,Tobacco,1986-87,816,1053,1290.441176
174,Punjab ,Sheikhupura,Tobacco,1987-88,1323,1587,1199.546485
174,Punjab ,Sheikhupura,Tobacco,1988-89,1295,1553,1199.227799
174,Punjab ,Sheikhupura,Tobacco,1989-90,1170,1402,1198.290598
174,Punjab ,Sheikhupura,Tobacco,1990-91,1060,1222,1152.830189
174,Punjab ,Sheikhupura,Tobacco,1991-92,901,1022,1134.295228
174,Punjab ,Sheikhupura,Tobacco,1992-93,911,1024,1124.039517
174,Punjab ,Sheikhupura,Tobacco,1993-94,931,1030,1106.337272
174,Punjab ,Sheikhupura,Tobacco,1994-95,936,1036,1106.837607
174,Punjab ,Sheikhupura,Tobacco,1995-96,938,1047,1116.204691
174,Punjab ,Sheikhupura,Tobacco,1996-97,941,1050,1115.834219
174,Punjab ,Sheikhupura,Tobacco,1997-98,943,1065,1129.374337
174,Punjab ,Sheikhupura,Tobacco,1998-99,1012,1213,1198.616601
174,Punjab ,Sheikhupura,Tobacco,1999-00,890,1067,1198.876404
174,Punjab ,Sheikhupura,Tobacco,2000-01,829,918,1107.358263
174,Punjab ,Sheikhupura,Tobacco,2001-02,840,929,1105.952381
174,Punjab ,Sheikhupura,Tobacco,2002-03,782,866,1107.41688
174,Punjab ,Sheikhupura,Tobacco,2003-04,761,842,1106.438896
174,Punjab ,Sheikhupura,Tobacco,2004-05,850,784,922.3529412
174,Punjab ,Sheikhupura,Tobacco,2005-06,370,359,970.2702703
174,Punjab ,Sheikhupura,Tobacco,2006-07,391,288,736.57289
174,Punjab ,Sheikhupura,Tobacco,2007-08,364,262,719.7802198
174,Punjab ,Sheikhupura,Tobacco,2008-09,336,279,830.3571429
175,Punjab ,D.G. Khan,Tobacco,1981-82,40,37,925
175,Punjab ,D.G. Khan,Tobacco,1982-83,28,25,892.8571429
175,Punjab ,D.G. Khan,Tobacco,1983-84,32,30,937.5
175,Punjab ,D.G. Khan,Tobacco,1984-85,0,0,0
175,Punjab ,D.G. Khan,Tobacco,1985-86,50,46,920
175,Punjab ,D.G. Khan,Tobacco,1986-87,66,66,1000
175,Punjab ,D.G. Khan,Tobacco,1987-88,65,67,1030.769231
175,Punjab ,D.G. Khan,Tobacco,1988-89,61,62,1016.393443
175,Punjab ,D.G. Khan,Tobacco,1989-90,61,64,1049.180328
175,Punjab ,D.G. Khan,Tobacco,1990-91,65,72,1107.692308
175,Punjab ,D.G. Khan,Tobacco,1991-92,287,324,1128.919861
175,Punjab ,D.G. Khan,Tobacco,1992-93,287,331,1153.310105
175,Punjab ,D.G. Khan,Tobacco,1993-94,283,287,1014.134276
175,Punjab ,D.G. Khan,Tobacco,1994-95,283,287,1014.134276
175,Punjab ,D.G. Khan,Tobacco,1995-96,288,318,1104.166667
175,Punjab ,D.G. Khan,Tobacco,1996-97,291,323,1109.965636
175,Punjab ,D.G. Khan,Tobacco,1997-98,316,349,1104.43038
175,Punjab ,D.G. Khan,Tobacco,1998-99,318,352,1106.918239
175,Punjab ,D.G. Khan,Tobacco,1999-00,320,354,1106.25
175,Punjab ,D.G. Khan,Tobacco,2000-01,284,314,1105.633803
175,Punjab ,D.G. Khan,Tobacco,2001-02,286,316,1104.895105
175,Punjab ,D.G. Khan,Tobacco,2002-03,291,323,1109.965636
175,Punjab ,D.G. Khan,Tobacco,2003-04,293,330,1126.279863
175,Punjab ,D.G. Khan,Tobacco,2004-05,295,333,1128.813559
175,Punjab ,D.G. Khan,Tobacco,2005-06,297,340,1144.781145
175,Punjab ,D.G. Khan,Tobacco,2006-07,299,345,1153.846154
175,Punjab ,D.G. Khan,Tobacco,2007-08,299,351,1173.913043
175,Punjab ,D.G. Khan,Tobacco,2008-09,299,354,1183.946488
175,Punjab ,Khanewal Vehari,Tobacco,1981-82,0,0,0
175,Punjab ,Khanewal Vehari,Tobacco,1982-83,0,0,0
175,Punjab ,Khanewal Vehari,Tobacco,1983-84,0,0,0
175,Punjab ,Khanewal Vehari,Tobacco,1984-85,728,806,1107.142857
175,Punjab ,Khanewal Vehari,Tobacco,1985-86,486,523,1076.131687
175,Punjab ,Khanewal Vehari,Tobacco,1986-87,607,784,1291.598023
175,Punjab ,Khanewal Vehari,Tobacco,1987-88,769,922,1198.959688
175,Punjab ,Khanewal Vehari,Tobacco,1988-89,809,1008,1245.982695
175,Punjab ,Khanewal Vehari,Tobacco,1989-90,728,907,1245.879121
175,Punjab ,Khanewal Vehari,Tobacco,1990-91,850,1097,1290.588235
175,Punjab ,Khanewal Vehari,Tobacco,1991-92,911,1218,1336.992316
175,Punjab ,Khanewal Vehari,Tobacco,1992-93,931,1245,1337.271751
175,Punjab ,Khanewal Vehari,Tobacco,1993-94,971,1254,1291.452111
175,Punjab ,Khanewal Vehari,Tobacco,1994-95,992,1189,1198.58871
175,Punjab ,Khanewal Vehari,Tobacco,1995-96,850,1019,1198.823529
175,Punjab ,Khanewal Vehari,Tobacco,1996-97,789,946,1198.986058
175,Punjab ,Khanewal Vehari,Tobacco,1997-98,809,933,1153.275649
175,Punjab ,Khanewal Vehari,Tobacco,1998-99,931,1116,1198.711063
175,Punjab ,Khanewal Vehari,Tobacco,1999-00,886,1042,1176.072235
175,Punjab ,Khanewal Vehari,Tobacco,2000-01,911,1092,1198.682766
175,Punjab ,Khanewal Vehari,Tobacco,2001-02,1012,1213,1198.616601
175,Punjab ,Khanewal Vehari,Tobacco,2002-03,1052,1326,1260.456274
175,Punjab ,Khanewal Vehari,Tobacco,2003-04,1032,1314,1273.255814
175,Punjab ,Khanewal Vehari,Tobacco,2004-05,931,1310,1407.089151
175,Punjab ,Khanewal Vehari,Tobacco,2005-06,870,1200,1379.310345
175,Punjab ,Khanewal Vehari,Tobacco,2006-07,869,1219,1402.761795
175,Punjab ,Khanewal Vehari,Tobacco,2007-08,769,1064,1383.615085
175,Punjab ,Khanewal Vehari,Tobacco,2008-09,607,896,1476.112026
175,Punjab ,Layyah,Tobacco,1981-82,34,32,941.1764706
175,Punjab ,Layyah,Tobacco,1982-83,51,56,1098.039216
175,Punjab ,Layyah,Tobacco,1983-84,51,56,1098.039216
175,Punjab ,Layyah,Tobacco,1984-85,67,74,1104.477612
175,Punjab ,Layyah,Tobacco,1985-86,121,134,1107.438017
175,Punjab ,Layyah,Tobacco,1986-87,63,75,1190.47619
175,Punjab ,Layyah,Tobacco,1987-88,63,71,1126.984127
175,Punjab ,Layyah,Tobacco,1988-89,12,13,1083.333333
175,Punjab ,Layyah,Tobacco,1989-90,12,13,1083.333333
175,Punjab ,Layyah,Tobacco,1990-91,12,14,1166.666667
175,Punjab ,Layyah,Tobacco,1991-92,12,14,1166.666667
175,Punjab ,Layyah,Tobacco,1992-93,12,14,1166.666667
175,Punjab ,Layyah,Tobacco,1993-94,12,13,1083.333333
175,Punjab ,Layyah,Tobacco,1994-95,12,13,1083.333333
175,Punjab ,Layyah,Tobacco,1995-96,13,14,1076.923077
175,Punjab ,Layyah,Tobacco,1996-97,14,16,1142.857143
175,Punjab ,Layyah,Tobacco,1997-98,15,17,1133.333333
175,Punjab ,Layyah,Tobacco,1998-99,16,18,1125
175,Punjab ,Layyah,Tobacco,1999-00,15,16,1066.666667
175,Punjab ,Layyah,Tobacco,2000-01,10,11,1100
175,Punjab ,Layyah,Tobacco,2001-02,9,10,1111.111111
175,Punjab ,Layyah,Tobacco,2002-03,10,11,1100
175,Punjab ,Layyah,Tobacco,2003-04,9,9,1000
175,Punjab ,Layyah,Tobacco,2004-05,9,10,1111.111111
175,Punjab ,Layyah,Tobacco,2005-06,9,9,1000
175,Punjab ,Layyah,Tobacco,2006-07,9,10,1111.111111
175,Punjab ,Layyah,Tobacco,2007-08,8,9,1125
175,Punjab ,Layyah,Tobacco,2008-09,8,10,1250
175,Punjab ,Muzaffargarh,Tobacco,1981-82,162,149,919.7530864
175,Punjab ,Muzaffargarh,Tobacco,1982-83,170,180,1058.823529
175,Punjab ,Muzaffargarh,Tobacco,1983-84,12,13,1083.333333
175,Punjab ,Muzaffargarh,Tobacco,1984-85,13,15,1153.846154
175,Punjab ,Muzaffargarh,Tobacco,1985-86,182,202,1109.89011
175,Punjab ,Muzaffargarh,Tobacco,1986-87,154,185,1201.298701
175,Punjab ,Muzaffargarh,Tobacco,1987-88,150,169,1126.666667
175,Punjab ,Muzaffargarh,Tobacco,1988-89,133,153,1150.37594
175,Punjab ,Muzaffargarh,Tobacco,1989-90,124,143,1153.225806
175,Punjab ,Muzaffargarh,Tobacco,1990-91,121,143,1181.818182
175,Punjab ,Muzaffargarh,Tobacco,1991-92,121,143,1181.818182
175,Punjab ,Muzaffargarh,Tobacco,1992-93,125,147,1176
175,Punjab ,Muzaffargarh,Tobacco,1993-94,128,141,1101.5625
175,Punjab ,Muzaffargarh,Tobacco,1994-95,115,133,1156.521739
175,Punjab ,Muzaffargarh,Tobacco,1995-96,113,131,1159.292035
175,Punjab ,Muzaffargarh,Tobacco,1996-97,122,145,1188.52459
175,Punjab ,Muzaffargarh,Tobacco,1997-98,123,147,1195.121951
175,Punjab ,Muzaffargarh,Tobacco,1998-99,125,145,1160
175,Punjab ,Muzaffargarh,Tobacco,1999-00,123,142,1154.471545
175,Punjab ,Muzaffargarh,Tobacco,2000-01,123,136,1105.691057
175,Punjab ,Muzaffargarh,Tobacco,2001-02,121,134,1107.438017
175,Punjab ,Muzaffargarh,Tobacco,2002-03,142,157,1105.633803
175,Punjab ,Muzaffargarh,Tobacco,2003-04,136,150,1102.941176
175,Punjab ,Muzaffargarh,Tobacco,2004-05,122,128,1049.180328
175,Punjab ,Muzaffargarh,Tobacco,2005-06,142,173,1218.309859
175,Punjab ,Muzaffargarh,Tobacco,2006-07,146,188,1287.671233
175,Punjab ,Muzaffargarh,Tobacco,2007-08,144,180,1250
175,Punjab ,Muzaffargarh,Tobacco,2008-09,146,188,1287.671233
176,Sindh ,Khairpur,Tobacco,1981-82,127,181,1425.19685
176,Sindh ,Khairpur,Tobacco,1982-83,90,128,1422.222222
176,Sindh ,Khairpur,Tobacco,1983-84,110,155,1409.090909
176,Sindh ,Khairpur,Tobacco,1984-85,72,102,1416.666667
176,Sindh ,Khairpur,Tobacco,1985-86,68,97,1426.470588
176,Sindh ,Khairpur,Tobacco,1986-87,41,59,1439.02439
176,Sindh ,Khairpur,Tobacco,1987-88,43,62,1441.860465
176,Sindh ,Khairpur,Tobacco,1988-89,69,100,1449.275362
176,Sindh ,Khairpur,Tobacco,1989-90,58,79,1362.068966
176,Sindh ,Khairpur,Tobacco,1990-91,61,84,1377.04918
176,Sindh ,Khairpur,Tobacco,1991-92,50,69,1380
176,Sindh ,Khairpur,Tobacco,1992-93,53,73,1377.358491
176,Sindh ,Khairpur,Tobacco,1993-94,55,73,1327.272727
176,Sindh ,Khairpur,Tobacco,1994-95,45,71,1577.777778
176,Sindh ,Khairpur,Tobacco,1995-96,47,74,1574.468085
176,Sindh ,Khairpur,Tobacco,1996-97,44,62,1409.090909
176,Sindh ,Khairpur,Tobacco,1997-98,59,80,1355.932203
176,Sindh ,Khairpur,Tobacco,1998-99,58,78,1344.827586
176,Sindh ,Khairpur,Tobacco,1999-00,55,77,1400
176,Sindh ,Khairpur,Tobacco,2000-01,38,52,1368.421053
176,Sindh ,Khairpur,Tobacco,2001-02,45,59,1311.111111
176,Sindh ,Khairpur,Tobacco,2002-03,64,77,1203.125
176,Sindh ,Khairpur,Tobacco,2003-04,81,94,1160.493827
176,Sindh ,Khairpur,Tobacco,2004-05,68,81,1191.176471
176,Sindh ,Khairpur,Tobacco,2005-06,71,86,1211.267606
176,Sindh ,Khairpur,Tobacco,2006-07,70,90,1285.714286
176,Sindh ,Khairpur,Tobacco,2007-08,150,187,1246.666667
176,Sindh ,Khairpur,Tobacco,2008-09,104,140,1346.153846
176,Sindh ,Nawabshah,Tobacco,1981-82,12,16,1333.333333
176,Sindh ,Nawabshah,Tobacco,1982-83,16,22,1375
176,Sindh ,Nawabshah,Tobacco,1983-84,11,14,1272.727273
176,Sindh ,Nawabshah,Tobacco,1985-86,3,4,1333.333333
176,Sindh ,Nawabshah,Tobacco,1986-87,3,4,1333.333333
176,Sindh ,Nawabshah,Tobacco,1987-88,0,4,0
176,Sindh ,Nawabshah,Tobacco,1988-89,3,0,0
176,Sindh ,Nawabshah,Tobacco,1989-90,3,3,1000
176,Sindh ,Nawabshah,Tobacco,1990-91,3,4,1333.333333
176,Sindh ,Nawabshah,Tobacco,1991-92,3,4,1333.333333
176,Sindh ,Nawabshah,Tobacco,1992-93,2,2,1000
176,Sindh ,Nawabshah,Tobacco,1993-94,2,3,1500
176,Sindh ,Nawabshah,Tobacco,1994-95,2,3,1500
176,Sindh ,Nawabshah,Tobacco,1995-96,2,3,1500
176,Sindh ,Nawabshah,Tobacco,1996-97,3,4,1333.333333
176,Sindh ,Nawabshah,Tobacco,1997-98,0,0,0
176,Sindh ,Nawabshah,Tobacco,1998-99,0,0,0
176,Sindh ,Nawabshah,Tobacco,1999-00,0,0,0
176,Sindh ,Nawabshah,Tobacco,2000-01,0,0,0
176,Sindh ,Nawabshah,Tobacco,2001-02,0,0,0
176,Sindh ,Nawabshah,Tobacco,2002-03,0,0,0
176,Sindh ,Nawabshah,Tobacco,2003-04,0,0,0
176,Sindh ,Nawabshah,Tobacco,2004-05,0,0,0
176,Sindh ,Nawabshah,Tobacco,2005-06,0,0,0
176,Sindh ,Nawabshah,Tobacco,2006-07,0,0,0
176,Sindh ,Nawabshah,Tobacco,2007-08,0,0,0
176,Sindh ,Nawabshah,Tobacco,2008-09,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1981-82,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1982-83,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1983-84,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1984-85,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1985-86,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1986-87,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1987-88,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1988-89,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1989-90,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1990-91,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1991-92,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1992-93,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1993-94,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1994-95,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1995-96,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1996-97,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1997-98,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1998-99,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,1999-00,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2000-01,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2001-02,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2002-03,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2003-04,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2004-05,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2005-06,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2006-07,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2007-08,0,0,0
177,Sindh ,Mirpurkhas,Tobacco,2008-09,0,0,0
177,Sindh ,Thar parkar,Tobacco,1981-82,0,0,0
177,Sindh ,Thar parkar,Tobacco,1982-83,0,0,0
177,Sindh ,Thar parkar,Tobacco,1983-84,0,0,0
177,Sindh ,Thar parkar,Tobacco,1984-85,0,0,0
177,Sindh ,Thar parkar,Tobacco,1985-86,0,0,0
177,Sindh ,Thar parkar,Tobacco,1986-87,0,0,0
177,Sindh ,Thar parkar,Tobacco,1987-88,0,0,0
177,Sindh ,Thar parkar,Tobacco,1988-89,0,0,0
177,Sindh ,Thar parkar,Tobacco,1989-90,0,0,0
177,Sindh ,Thar parkar,Tobacco,1990-91,0,0,0
177,Sindh ,Thar parkar,Tobacco,1991-92,0,0,0
177,Sindh ,Thar parkar,Tobacco,1992-93,0,0,0
177,Sindh ,Thar parkar,Tobacco,1993-94,0,0,0
177,Sindh ,Thar parkar,Tobacco,1994-95,0,0,0
177,Sindh ,Thar parkar,Tobacco,1995-96,0,0,0
177,Sindh ,Thar parkar,Tobacco,1996-97,0,0,0
177,Sindh ,Thar parkar,Tobacco,1997-98,0,0,0
177,Sindh ,Thar parkar,Tobacco,1998-99,0,0,0
177,Sindh ,Thar parkar,Tobacco,1999-00,0,0,0
177,Sindh ,Thar parkar,Tobacco,2000-01,0,0,0
177,Sindh ,Thar parkar,Tobacco,2001-02,0,0,0
177,Sindh ,Thar parkar,Tobacco,2002-03,0,0,0
177,Sindh ,Thar parkar,Tobacco,2003-04,0,0,0
177,Sindh ,Thar parkar,Tobacco,2004-05,0,0,0
177,Sindh ,Thar parkar,Tobacco,2005-06,0,0,0
177,Sindh ,Thar parkar,Tobacco,2006-07,0,0,0
177,Sindh ,Thar parkar,Tobacco,2007-08,0,0,0
177,Sindh ,Thar parkar,Tobacco,2008-09,0,0,0
178,Sindh ,Hyderabad,Tobacco,1981-82,0,0,0
178,Sindh ,Hyderabad,Tobacco,1982-83,6,8,1333.333333
178,Sindh ,Hyderabad,Tobacco,1983-84,8,11,1375
178,Sindh ,Hyderabad,Tobacco,1984-85,5,7,1400
178,Sindh ,Hyderabad,Tobacco,1985-86,4,5,1250
178,Sindh ,Hyderabad,Tobacco,1986-87,0,0,0
178,Sindh ,Hyderabad,Tobacco,1987-88,0,0,0
178,Sindh ,Hyderabad,Tobacco,1988-89,0,0,0
178,Sindh ,Hyderabad,Tobacco,1989-90,0,0,0
178,Sindh ,Hyderabad,Tobacco,1990-91,0,0,0
178,Sindh ,Hyderabad,Tobacco,1991-92,0,0,0
178,Sindh ,Hyderabad,Tobacco,1992-93,0,0,0
178,Sindh ,Hyderabad,Tobacco,1993-94,0,0,0
178,Sindh ,Hyderabad,Tobacco,1994-95,0,0,0
178,Sindh ,Hyderabad,Tobacco,1995-96,0,0,0
178,Sindh ,Hyderabad,Tobacco,1996-97,0,0,0
178,Sindh ,Hyderabad,Tobacco,1997-98,0,0,0
178,Sindh ,Hyderabad,Tobacco,1998-99,0,0,0
178,Sindh ,Hyderabad,Tobacco,1999-00,0,0,0
178,Sindh ,Hyderabad,Tobacco,2000-01,0,0,0
178,Sindh ,Hyderabad,Tobacco,2001-02,0,0,0
178,Sindh ,Hyderabad,Tobacco,2002-03,0,0,0
178,Sindh ,Hyderabad,Tobacco,2003-04,0,0,0
178,Sindh ,Hyderabad,Tobacco,2004-05,0,0,0
178,Sindh ,Hyderabad,Tobacco,2005-06,0,0,0
178,Sindh ,Hyderabad,Tobacco,2006-07,0,0,0
178,Sindh ,Hyderabad,Tobacco,2007-08,0,0,0
178,Sindh ,Hyderabad,Tobacco,2008-09,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1981-82,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1982-83,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1983-84,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1984-85,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1985-86,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1986-87,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1987-88,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1988-89,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1989-90,0,0,0
178,Sindh ,Tando Muhammad Khan,Tobacco,1990-91,0,0,0
